movieNm,audiAcc,openDt,movieCd,movieNmEn,prdtYear,typeNm,nations,genres,directors,actors,watchGradeNm,distributors,search_4w_before,search_2w_before,search_1w_before,search_opening,search_1w_after,max_search,avg_search,search_volatility,search_growth_rate,director_power,actor_power,ticket_power,genre_애니메이션,genre_어드벤처,genre_사극,genre_SF,genre_멜로/로맨스,genre_다큐멘터리,genre_뮤지컬,genre_판타지,genre_공연,genre_전쟁,genre_공포(호러),genre_서부극(웨스턴),genre_드라마,genre_액션,genre_범죄,genre_기타,genre_스릴러,genre_성인물(에로),genre_코미디,genre_미스터리,genre_가족,genre_Unknown,release_month,release_quarter,release_year,release_dayofweek,is_weekend,season,season_fall,season_spring,season_summer_peak,season_winter_peak,distributor_freq,distributor_target,watchGrade_encoded
브리짓 존스의 일기,10838,2001-09-01,20010241,Bridget Jones's Diary,2001.0,장편,영국,"멜로/로맨스,코미디",샤론 맥과이어,"르네 젤위거,콜린 퍼스,휴 그랜트",18세관람가,"(주)제이앤씨미디어그룹,UIP코리아",7.7,18.9,24.3,28.6,16.3,28.6,18.116666666666667,7.586413293952991,2.155844155844156,28339.5,28339.5,28339.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,3.0,2001.0,5.0,1,fall,True,False,False,False,1.0,10838.0,6
브링 더 소울 : 더 무비,338097,2019-08-07,20193275,BRING THE SOUL : THE MOVIE,2020.0,장편,한국,기타,박준수,"김남준,김석진,민윤기,정호석,박지민",전체관람가,"씨지브이 아이스콘,월트디즈니컴퍼니코리아 유한책임회사",7.0,11.9,16.6,24.3,17.5,24.3,14.100000000000001,6.683412302110352,1.3714285714285717,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,3.0,2019.0,2.0,0,summer_peak,False,False,True,False,1.0,338097.0,11
브이 포 벤데타,438704,2006-03-16,20060048,V For Vendetta,2005.0,장편,미국,액션,제임스 맥티그,"나탈리 포트만,휴고 위빙",15세관람가,워너브러더스 코리아(주),11.8,30.2,41.3,51.8,36.3,51.8,30.95,15.588296892220136,2.4999999999999996,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,2006.0,3.0,0,fall,True,False,False,False,55.0,1344704.5272727273,3
블라인드,17208,2021-01-14,20078386,Blind,2007.0,장편,네덜란드,"드라마,멜로/로맨스",타마르 반 덴 도프,"요런 셀데슬라흐츠,할리나 레인,카텔리즈네 베르베케,얀 데클레흐",15세이상관람가,주식회사 컨텐츠썬,8.7,18.1,26.9,31.8,17.9,31.8,19.03333333333333,8.962068213680737,2.0919540229885056,28339.5,28339.5,28339.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2021.0,3.0,0,winter_peak,False,False,False,True,3.0,14510.333333333334,4
블랙 아담,777888,2022-10-19,20226886,Black Adam,2022.0,장편,미국,"액션,어드벤처,SF",자움 콜렛 세라,"드웨인 존슨,노아 센티네오,피어스 브로스넌,퀸테사 스윈들,알디스 호지",12세이상관람가,워너브러더스 코리아(주),24.2,35.3,51.1,63.8,47.3,63.8,41.583333333333336,15.155648012099867,1.1115702479338845,250883.0,1381932.0,929512.3999999999,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,4.0,2022.0,2.0,0,fall,True,False,False,False,55.0,1344704.5272727273,1
블랙 위도우,2957005,2021-07-07,20191951,Black Widow,2021.0,장편,미국,"액션,어드벤처,SF",케이트 쇼트랜드,"스칼렛 요한슨,플로렌스 퓨,레이첼 와이즈,데이빗 하버",12세이상관람가,월트디즈니컴퍼니코리아 유한책임회사,27.8,53.9,78.1,87.2,55.4,87.2,55.099999999999994,24.616417286030885,1.8093525179856114,28339.5,7920033.0,4763355.6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,3.0,2021.0,2.0,0,summer_peak,False,False,True,False,54.0,2347766.537037037,1
블랙 팬서: 와칸다 포에버,2102015,2022-11-09,20226254,Black Panther: Wakanda Forever,2022.0,장편,미국,"액션,어드벤처,드라마",라이언 쿠글러,"레티티아 라이트,루피타 뇽오,다네이 거라이라,마틴 프리먼,다니엘 칼루야",12세이상관람가,월트디즈니컴퍼니코리아 유한책임회사,17.4,39.9,63.9,77.5,49.9,77.5,45.166666666666664,23.391593931723992,2.6724137931034484,28339.5,28339.5,28339.5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11.0,4.0,2022.0,2.0,0,fall,True,False,False,False,54.0,2347766.537037037,1
블랙라이트,22852,2022-03-09,20223953,Blacklight,2020.0,장편,미국,"액션,스릴러",마크 윌리엄스,리암 니슨,15세이상관람가,(주)퍼스트런,10.4,12.5,21.3,26.2,16.9,26.2,16.650000000000002,6.0922081382697355,1.0480769230769231,80784.0,173685.875,136525.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,1.0,2022.0,2.0,0,fall,True,False,False,False,1.0,22852.0,4
블랙아웃 : 인베이젼 어스,1619,2020-08-05,20200774,The Blackout,2019.0,장편,러시아,"SF,액션",예고르 바라노프,"알렉세이 차도프,피요트르 피오도로프",15세이상관람가,(주)제이앤씨미디어그룹,5.0,10.4,17.2,20.7,13.7,20.7,12.100000000000001,6.294124244086702,2.44,28339.5,28339.5,28339.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3.0,2020.0,2.0,0,summer_peak,False,False,True,False,20.0,16696.45,4
블랙폰,104242,2022-09-07,20212709,The Black Phone,2021.0,장편,미국,공포(호러),스콧 데릭슨,"에단 호크,메이슨 테임즈,매들린 맥그로",15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),10.4,18.4,34.6,45.4,23.4,45.4,24.0,13.680935640518157,2.326923076923077,28339.5,49023.0,40749.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,2022.0,2.0,0,fall,True,False,False,False,66.0,676705.0454545454,4
블랙핑크 더 무비,13199,2021-08-04,20218815,BLACKPINK THE MOVIE,2021.0,장편,한국,공연,"정수이,오윤동","하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",전체관람가,씨제이포디플렉스 주식회사,5.0,11.4,15.4,18.4,11.5,18.4,11.433333333333332,5.024208063632184,2.08,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2021.0,2.0,0,summer_peak,False,False,True,False,9.0,31149.333333333332,11
블러드 킬,823,2020-09-28,20207103,Beyond the Law,2020.0,장편,미국,"범죄,액션",제임스 쿨렌 브레삭,"스티븐 시걸,조니 메스너,디엠엑스",15세이상관람가,노바엔터테인먼트 ,9.7,18.0,26.6,31.6,19.1,31.6,19.483333333333334,8.40271781429477,1.7422680412371137,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,3.0,2020.0,0.0,0,fall,True,False,False,False,1.0,823.0,4
블루 아워,25374,2020-07-22,20209882,Blue Hour,2019.0,장편,일본,드라마,하코타 유코,"카호,심은경,유스케 산타마리아,와타나베 다이치,시마다 큐사쿠",12세이상관람가,오드,5.0,7.8,13.0,14.6,8.0,14.6,9.15,3.7924925840402115,1.6,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0,3.0,2020.0,2.0,0,summer_peak,False,False,True,False,11.0,47853.454545454544,1
블루 자이언트,102656,2023-10-18,20233178,Blue Giant,2023.0,장편,일본,애니메이션,타치카와 유즈루,"야마다 유키,마미야 쇼타로,오카야마 아마네",12세이상관람가,판씨네마(주),15.5,27.1,34.0,51.2,28.0,51.2,29.183333333333337,12.63794550813805,1.1935483870967742,798578.0,8841.0,324735.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2023.0,2.0,0,fall,True,False,False,False,21.0,417821.6666666667,1
비공식작전,1054518,2023-08-02,20193879,Ransomed,2022.0,장편,한국,드라마,김성훈,"하정우,주지훈,권은성,임형국,김응수",12세이상관람가,(주)쇼박스,27.2,50.6,55.8,71.1,59.2,71.1,48.73333333333334,17.528909454574368,1.0514705882352942,28339.5,3178940.3333333335,1918700.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,3.0,2023.0,2.0,0,summer_peak,False,False,True,False,14.0,2311051.6428571427,1
비긴 어게인,3472099,2014-08-13,20149629,Begin Again,2013.0,장편,미국,멜로/로맨스,존 카니,"키이라 나이틀리,마크 러팔로,애덤 리바인,헤일리 스테인펠드,제임스 코든",15세이상관람가,판씨네마(주),16.7,50.0,70.4,94.4,52.3,94.4,52.96666666666667,27.220923325020895,3.2155688622754495,28339.5,28339.5,28339.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2014.0,2.0,0,summer_peak,False,False,True,False,21.0,417821.6666666667,4
비독: 파리의 황제,4659,2020-09-17,20202103,The Emperor of Paris,2018.0,장편,프랑스,"액션,범죄,드라마",장-프랑소와 리셰,"뱅상 카셀,올가 쿠릴렌코,오거스트 딜,드니 라방",15세이상관람가,"(주)영화특별시에스엠씨,주식회사 더쿱",5.0,8.1,9.5,13.0,8.7,13.0,8.35,2.858496108096004,0.9,28339.5,105265.0,74494.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.0,3.0,2020.0,3.0,0,fall,True,False,False,False,1.0,4659.0,4
비밀의 언덕,2647,2023-07-12,20223609,The Hill of Secrets,2022.0,장편,한국,기타,이지은,"문승아,임선우,장선,강길우,장재희",전체관람가,(주)엣나인필름,8.9,15.7,22.8,27.7,13.7,27.7,16.400000000000002,7.468868722905766,1.5617977528089888,28339.5,398025.0,250150.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,3.0,2023.0,2.0,0,summer_peak,False,False,True,False,16.0,28525.8125,11
비밀의 정원,6845,2021-04-08,20196801,Way Back Home,2019.0,장편,한국,드라마,박선주,"한우연,전석호,정다은,오민애,이호연",12세이상관람가,필름다빈,5.0,10.1,16.5,19.7,12.4,19.7,12.116666666666667,5.314665245024061,2.3,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2.0,2021.0,3.0,0,spring,False,True,False,False,3.0,6692.0,1
비밀정보원: 인 더 프리즌 ,19016,2020-04-15,20204741,Everything Everywhere All At Once,2021.0,장편,한국,드라마,오윤동,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",15세이상관람가,유니버설픽쳐스인터내셔널 코리아(유),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0,2020.0,2.0,0,spring,False,True,False,False,14.0,70139.0,7
비바리움,22747,2020-07-16,20200845,Vivarium,2019.0,장편,"미국,덴마크,벨기에,아일랜드","미스터리,SF,공포(호러)",오윤동,"제시 아이젠버그,이모겐 푸츠",15세이상관람가,(주)드림팩트엔터테인먼트,5.0,11.8,14.0,23.0,11.7,23.0,12.116666666666667,6.278349039888326,1.8,28339.5,28339.5,28339.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,3.0,2020.0,3.0,0,summer_peak,False,False,True,False,2.0,12650.5,4
비상선언,2052396,2022-08-03,20196410,Emergency Declaration,2022.0,장편,한국,드라마,한재림,"송강호,이병헌,전도연,김남길,임시완",12세이상관람가,(주)쇼박스,30.5,39.2,59.4,74.2,47.9,74.2,45.75,18.866981740596454,0.9475409836065574,28339.5,5778249.0,3478285.1999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,3.0,2022.0,2.0,0,summer_peak,False,False,True,False,14.0,2311051.6428571427,1
비와 당신의 이야기,398407,2021-04-28,20193068,Waiting For Rain,2020.0,장편,한국,"드라마,멜로/로맨스",조진모,"강하늘,천우희,이설,이양희,이항나",전체관람가,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티",13.8,24.4,39.8,49.0,27.2,49.0,29.049999999999997,13.04817994970946,1.8840579710144925,28339.5,28339.5,28339.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2.0,2021.0,2.0,0,spring,False,True,False,False,2.0,646216.0,11
